"COU","POL","VAR","YEA","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"CAN","CO2","INDEX_2000","1994","IDX","0",,84.277,
"CAN","CO2","INDEX_2000","1995","IDX","0",,86.48,
"CAN","CO2","INDEX_2000","1996","IDX","0",,89.184,
"CAN","CO2","INDEX_2000","1997","IDX","0",,91.763,
"CAN","CO2","INDEX_2000","1998","IDX","0",,93.28,
"CAN","CO2","INDEX_2000","1999","IDX","0",,96.051,
"CAN","CO2","INDEX_2000","2000","IDX","0",,100,
"CAN","CO2","INDEX_2000","2001","IDX","0",,98.727,
"CAN","CO2","INDEX_2000","2002","IDX","0",,99.833,
"CAN","CO2","INDEX_2000","2003","IDX","0",,102.797,
"CAN","CO2","INDEX_2000","2004","IDX","0",,102.618,
"CAN","CO2","INDEX_2000","2005","IDX","0",,100.936,
"CAN","CO2","INDEX_2000","2006","IDX","0",,99.878,
"CAN","CO2","INDEX_2000","2007","IDX","0",,104.064,
"CAN","CO2","INDEX_2000","2008","IDX","0",,100.691,
"CAN","CO2","INDEX_2000","2009","IDX","0",,95.024,
"CAN","CO2","INDEX_2000","2010","IDX","0",,97.36,
"CAN","CO2","INDEX_2000","2011","IDX","0",,99.154,
"CAN","CO2","INDEX_2000","2012","IDX","0",,99.764,
"CAN","CO2","INDEX_2000","2013","IDX","0",,101.022,
"CAN","CO2","INDEX_2000","2014","IDX","0",,101.024,
"CAN","CO2","INDEX_2000","2015","IDX","0",,100.919,
"CAN","CO2","INDEX_2000","2016","IDX","0",,98.698,
"CAN","CO2","INDEX_2000","2017","IDX","0",,99.936,
"LUX","CO2","INDEX_2000","1990","IDX","0",,135.735,
"LUX","CO2","INDEX_2000","1991","IDX","0",,142.819,
"LUX","CO2","INDEX_2000","1992","IDX","0",,139.976,
"LUX","CO2","INDEX_2000","1993","IDX","0",,141.619,
"LUX","CO2","INDEX_2000","1994","IDX","0",,132.348,
"LUX","CO2","INDEX_2000","1995","IDX","0",,104.941,
"LUX","CO2","INDEX_2000","1996","IDX","0",,105.5,
"LUX","CO2","INDEX_2000","1997","IDX","0",,98.132,
"LUX","CO2","INDEX_2000","1998","IDX","0",,88.063,
"LUX","CO2","INDEX_2000","1999","IDX","0",,93.262,
"LUX","CO2","INDEX_2000","2000","IDX","0",,100,
"LUX","CO2","INDEX_2000","2001","IDX","0",,105.653,
"LUX","CO2","INDEX_2000","2002","IDX","0",,114.551,
"LUX","CO2","INDEX_2000","2003","IDX","0",,119.946,
"LUX","CO2","INDEX_2000","2004","IDX","0",,135.746,
"LUX","CO2","INDEX_2000","2005","IDX","0",,138.731,
"LUX","CO2","INDEX_2000","2006","IDX","0",,136.768,
"LUX","CO2","INDEX_2000","2007","IDX","0",,129.832,
"LUX","CO2","INDEX_2000","2008","IDX","0",,128.306,
"LUX","CO2","INDEX_2000","2009","IDX","0",,122.039,
"LUX","CO2","INDEX_2000","2010","IDX","0",,128.513,
"LUX","CO2","INDEX_2000","2011","IDX","0",,127.318,
"LUX","CO2","INDEX_2000","2012","IDX","0",,124.275,
"LUX","CO2","INDEX_2000","2013","IDX","0",,117.968,
"LUX","CO2","INDEX_2000","2014","IDX","0",,112.564,
"LUX","CO2","INDEX_2000","2015","IDX","0",,106.901,
"LUX","CO2","INDEX_2000","2016","IDX","0",,103.98,
"LUX","CO2","INDEX_2000","2017","IDX","0",,105.899,
"PRT","HFC","INDEX_2000","1995","IDX","0",,24.81,
"PRT","HFC","INDEX_2000","1996","IDX","0",,31.158,
"PRT","HFC","INDEX_2000","1997","IDX","0",,45.297,
"PRT","HFC","INDEX_2000","1998","IDX","0",,61.191,
"PRT","HFC","INDEX_2000","1999","IDX","0",,80.733,
"PRT","HFC","INDEX_2000","2000","IDX","0",,100,
"PRT","HFC","INDEX_2000","2001","IDX","0",,125.029,
"PRT","HFC","INDEX_2000","2002","IDX","0",,156.22,
"PRT","HFC","INDEX_2000","2003","IDX","0",,187.261,
"PRT","HFC","INDEX_2000","2004","IDX","0",,213.757,
"PRT","HFC","INDEX_2000","2005","IDX","0",,252.991,
"PRT","HFC","INDEX_2000","2006","IDX","0",,294.359,
"PRT","HFC","INDEX_2000","2007","IDX","0",,348.694,
"PRT","HFC","INDEX_2000","2008","IDX","0",,407.4,
"PRT","HFC","INDEX_2000","2009","IDX","0",,452.056,
"PRT","HFC","INDEX_2000","2010","IDX","0",,494.226,
"PRT","HFC","INDEX_2000","2011","IDX","0",,535.448,
"PRT","HFC","INDEX_2000","2012","IDX","0",,574.023,
"PRT","HFC","INDEX_2000","2013","IDX","0",,614.853,
"PRT","HFC","INDEX_2000","2014","IDX","0",,645.83,
"PRT","HFC","INDEX_2000","2015","IDX","0",,683.044,
"PRT","HFC","INDEX_2000","2016","IDX","0",,718.822,
"PRT","HFC","INDEX_2000","2017","IDX","0",,765.389,
"OECD","SF6","INDEX_2000","1990","IDX","0",,140.583,"I"
"OECD","SF6","INDEX_2000","1991","IDX","0",,143.224,"I"
"OECD","SF6","INDEX_2000","1992","IDX","0",,143.448,"I"
"OECD","SF6","INDEX_2000","1993","IDX","0",,143.84,"I"
"OECD","SF6","INDEX_2000","1994","IDX","0",,143.753,"I"
"OECD","SF6","INDEX_2000","1995","IDX","0",,152.138,"I"
"OECD","SF6","INDEX_2000","1996","IDX","0",,147.324,"I"
"OECD","SF6","INDEX_2000","1997","IDX","0",,134.547,"I"
"OECD","SF6","INDEX_2000","1998","IDX","0",,122.263,"I"
"OECD","SF6","INDEX_2000","1999","IDX","0",,112.081,"I"
"OECD","SF6","INDEX_2000","2000","IDX","0",,100,"I"
"OECD","SF6","INDEX_2000","2001","IDX","0",,92.459,"I"
"OECD","SF6","INDEX_2000","2002","IDX","0",,85.744,"I"
"OECD","SF6","INDEX_2000","2003","IDX","0",,83.05,"I"
"OECD","SF6","INDEX_2000","2004","IDX","0",,80.154,"I"
"OECD","SF6","INDEX_2000","2005","IDX","0",,77.832,"I"
"OECD","SF6","INDEX_2000","2006","IDX","0",,73.907,"I"
"OECD","SF6","INDEX_2000","2007","IDX","0",,69.862,"I"
"OECD","SF6","INDEX_2000","2008","IDX","0",,67.609,"I"
"OECD","SF6","INDEX_2000","2009","IDX","0",,61.93,"I"
"OECD","SF6","INDEX_2000","2010","IDX","0",,69.952,"I"
"OECD","SF6","INDEX_2000","2011","IDX","0",,63.501,"I"
"OECD","SF6","INDEX_2000","2012","IDX","0",,59.684,"I"
"OECD","SF6","INDEX_2000","2013","IDX","0",,60.096,"I"
"OECD","SF6","INDEX_2000","2014","IDX","0",,62.128,"E; I"
"OECD","SF6","INDEX_2000","2015","IDX","0",,58.013,"E; I"
"OECD","SF6","INDEX_2000","2016","IDX","0",,55.656,"E; I"
"OECD","SF6","INDEX_2000","2017","IDX","0",,55.316,"E; I"
"CZE","SF6","INDEX_2000","1990","IDX","0",,77.713,
"CZE","SF6","INDEX_2000","1991","IDX","0",,77.562,
"CZE","SF6","INDEX_2000","1992","IDX","0",,78.791,
"CZE","SF6","INDEX_2000","1993","IDX","0",,79.857,
"CZE","SF6","INDEX_2000","1994","IDX","0",,80.87,
"CZE","SF6","INDEX_2000","1995","IDX","0",,81.809,
"CZE","SF6","INDEX_2000","1996","IDX","0",,90.69,
"CZE","SF6","INDEX_2000","1997","IDX","0",,88.659,
"CZE","SF6","INDEX_2000","1998","IDX","0",,87.617,
"CZE","SF6","INDEX_2000","1999","IDX","0",,88.504,
"CZE","SF6","INDEX_2000","2000","IDX","0",,100,
"CZE","SF6","INDEX_2000","2001","IDX","0",,91.161,
"CZE","SF6","INDEX_2000","2002","IDX","0",,111.88,
"CZE","SF6","INDEX_2000","2003","IDX","0",,133.483,
"CZE","SF6","INDEX_2000","2004","IDX","0",,111.27,
"CZE","SF6","INDEX_2000","2005","IDX","0",,103.178,
"CZE","SF6","INDEX_2000","2006","IDX","0",,96.972,
"CZE","SF6","INDEX_2000","2007","IDX","0",,86.522,
"CZE","SF6","INDEX_2000","2008","IDX","0",,81.798,
"CZE","SF6","INDEX_2000","2009","IDX","0",,82.154,
"CZE","SF6","INDEX_2000","2010","IDX","0",,76.35,
"CZE","SF6","INDEX_2000","2011","IDX","0",,81.774,
"CZE","SF6","INDEX_2000","2012","IDX","0",,85.276,
"CZE","SF6","INDEX_2000","2013","IDX","0",,76.607,
"CZE","SF6","INDEX_2000","2014","IDX","0",,73.713,
"CZE","SF6","INDEX_2000","2015","IDX","0",,72.203,
"CZE","SF6","INDEX_2000","2016","IDX","0",,72.537,
"CZE","SF6","INDEX_2000","2017","IDX","0",,68.554,
"DEU","HFC","INDEX_2000","1990","IDX","0",,0.837,
"DEU","HFC","INDEX_2000","1991","IDX","0",,0.05,
"DEU","HFC","INDEX_2000","1992","IDX","0",,4.195,
"DEU","HFC","INDEX_2000","1993","IDX","0",,41.067,
"DEU","HFC","INDEX_2000","1994","IDX","0",,44.387,
"DEU","HFC","INDEX_2000","1995","IDX","0",,43.224,
"DEU","HFC","INDEX_2000","1996","IDX","0",,56.395,
"DEU","HFC","INDEX_2000","1997","IDX","0",,68.855,
"DEU","HFC","INDEX_2000","1998","IDX","0",,80.766,
"DEU","HFC","INDEX_2000","1999","IDX","0",,86.258,
"DEU","HFC","INDEX_2000","2000","IDX","0",,100,
"DEU","HFC","INDEX_2000","2001","IDX","0",,123.734,
"DEU","HFC","INDEX_2000","2002","IDX","0",,134.414,
"DEU","HFC","INDEX_2000","2003","IDX","0",,137.83,
"DEU","HFC","INDEX_2000","2004","IDX","0",,145.288,
"DEU","HFC","INDEX_2000","2005","IDX","0",,149.573,
"DEU","HFC","INDEX_2000","2006","IDX","0",,155.565,
"DEU","HFC","INDEX_2000","2007","IDX","0",,162.783,
"DEU","HFC","INDEX_2000","2008","IDX","0",,162.06,
"DEU","HFC","INDEX_2000","2009","IDX","0",,166.38,
"DEU","HFC","INDEX_2000","2010","IDX","0",,171.948,
"DEU","HFC","INDEX_2000","2011","IDX","0",,178.863,
"DEU","HFC","INDEX_2000","2012","IDX","0",,181.724,
"DEU","HFC","INDEX_2000","2013","IDX","0",,181.779,
"DEU","HFC","INDEX_2000","2014","IDX","0",,184.607,
"DEU","HFC","INDEX_2000","2015","IDX","0",,187.992,
"DEU","HFC","INDEX_2000","2016","IDX","0",,187.365,
"DEU","HFC","INDEX_2000","2017","IDX","0",,183.243,
"FIN","GHG","INDEX_2000","1990","IDX","0",,101.43,
"FIN","GHG","INDEX_2000","1991","IDX","0",,98.254,
"FIN","GHG","INDEX_2000","1992","IDX","0",,96.205,
"FIN","GHG","INDEX_2000","1993","IDX","0",,99.427,
"FIN","GHG","INDEX_2000","1994","IDX","0",,107.438,
"FIN","GHG","INDEX_2000","1995","IDX","0",,102.365,
"FIN","GHG","INDEX_2000","1996","IDX","0",,110.759,
"FIN","GHG","INDEX_2000","1997","IDX","0",,108.735,
"FIN","GHG","INDEX_2000","1998","IDX","0",,103.474,
"FIN","GHG","INDEX_2000","1999","IDX","0",,102.64,
"FIN","GHG","INDEX_2000","2000","IDX","0",,100,
"FIN","GHG","INDEX_2000","2001","IDX","0",,107.644,
"FIN","GHG","INDEX_2000","2002","IDX","0",,111.146,
"FIN","GHG","INDEX_2000","2003","IDX","0",,121.962,
"FIN","GHG","INDEX_2000","2004","IDX","0",,116.7,
"FIN","GHG","INDEX_2000","2005","IDX","0",,99.548,
"FIN","GHG","INDEX_2000","2006","IDX","0",,115.748,
"FIN","GHG","INDEX_2000","2007","IDX","0",,113.38,
"FIN","GHG","INDEX_2000","2008","IDX","0",,101.81,
"FIN","GHG","INDEX_2000","2009","IDX","0",,96.684,
"FIN","GHG","INDEX_2000","2010","IDX","0",,107.839,
"FIN","GHG","INDEX_2000","2011","IDX","0",,96.685,
"FIN","GHG","INDEX_2000","2012","IDX","0",,89,
"FIN","GHG","INDEX_2000","2013","IDX","0",,89.682,
"FIN","GHG","INDEX_2000","2014","IDX","0",,83.749,
"FIN","GHG","INDEX_2000","2015","IDX","0",,78.601,
"FIN","GHG","INDEX_2000","2016","IDX","0",,82.767,
"FIN","GHG","INDEX_2000","2017","IDX","0",,78.902,
"CRI","SF6","TOTAL","2010","T_CO2_EQVT","3",,0,
"CRI","SF6","TOTAL","2012","T_CO2_EQVT","3",,0,
"AUT","SF6","INDEX_2000","1990","IDX","0",,81.912,
"AUT","SF6","INDEX_2000","1991","IDX","0",,106.895,
"AUT","SF6","INDEX_2000","1992","IDX","0",,114.228,
"AUT","SF6","INDEX_2000","1993","IDX","0",,129.498,
"AUT","SF6","INDEX_2000","1994","IDX","0",,161.206,
"AUT","SF6","INDEX_2000","1995","IDX","0",,191.48,
"AUT","SF6","INDEX_2000","1996","IDX","0",,204.846,
"AUT","SF6","INDEX_2000","1997","IDX","0",,189.094,
"AUT","SF6","INDEX_2000","1998","IDX","0",,151.408,
"AUT","SF6","INDEX_2000","1999","IDX","0",,117.726,
"AUT","SF6","INDEX_2000","2000","IDX","0",,100,
"AUT","SF6","INDEX_2000","2001","IDX","0",,109.538,
"AUT","SF6","INDEX_2000","2002","IDX","0",,106.749,
"AUT","SF6","INDEX_2000","2003","IDX","0",,95.634,
"AUT","SF6","INDEX_2000","2004","IDX","0",,84.244,
"AUT","SF6","INDEX_2000","2005","IDX","0",,85.918,
"AUT","SF6","INDEX_2000","2006","IDX","0",,78.928,
"AUT","SF6","INDEX_2000","2007","IDX","0",,63.88,
"AUT","SF6","INDEX_2000","2008","IDX","0",,64.998,
"AUT","SF6","INDEX_2000","2009","IDX","0",,59.471,
"AUT","SF6","INDEX_2000","2010","IDX","0",,58.46,
"AUT","SF6","INDEX_2000","2011","IDX","0",,53.496,
"AUT","SF6","INDEX_2000","2012","IDX","0",,54.284,
"AUT","SF6","INDEX_2000","2013","IDX","0",,53.064,
"AUT","SF6","INDEX_2000","2014","IDX","0",,54.502,
"AUT","SF6","INDEX_2000","2015","IDX","0",,53.878,
"AUT","SF6","INDEX_2000","2016","IDX","0",,68.376,
"AUT","SF6","INDEX_2000","2017","IDX","0",,69.453,
"KOR","HFC","INDEX_2000","1990","IDX","0",,11.643,
"KOR","HFC","INDEX_2000","1991","IDX","0",,9.463,
"KOR","HFC","INDEX_2000","1992","IDX","0",,22.231,
"KOR","HFC","INDEX_2000","1993","IDX","0",,25.074,
"KOR","HFC","INDEX_2000","1994","IDX","0",,45.458,
"KOR","HFC","INDEX_2000","1995","IDX","0",,60.227,
"KOR","HFC","INDEX_2000","1996","IDX","0",,68.447,
"KOR","HFC","INDEX_2000","1997","IDX","0",,84.804,
"KOR","HFC","INDEX_2000","1998","IDX","0",,58.167,
"KOR","HFC","INDEX_2000","1999","IDX","0",,95.476,
"KOR","HFC","INDEX_2000","2000","IDX","0",,100,
"KOR","HFC","INDEX_2000","2001","IDX","0",,69.312,
"KOR","HFC","INDEX_2000","2002","IDX","0",,102.487,
"KOR","HFC","INDEX_2000","2003","IDX","0",,76.312,
"KOR","HFC","INDEX_2000","2004","IDX","0",,78.065,
"KOR","HFC","INDEX_2000","2005","IDX","0",,78.775,
"KOR","HFC","INDEX_2000","2006","IDX","0",,72.226,
"KOR","HFC","INDEX_2000","2007","IDX","0",,87.208,
"KOR","HFC","INDEX_2000","2008","IDX","0",,81.499,
"KOR","HFC","INDEX_2000","2009","IDX","0",,69.241,
"KOR","HFC","INDEX_2000","2010","IDX","0",,95.795,
"KOR","HFC","INDEX_2000","2011","IDX","0",,93.652,
"KOR","HFC","INDEX_2000","2012","IDX","0",,102.973,
"KOR","HFC","INDEX_2000","2013","IDX","0",,95.878,
"KOR","HFC","INDEX_2000","2014","IDX","0",,101.125,
"KOR","HFC","INDEX_2000","2015","IDX","0",,93.936,
"KOR","HFC","INDEX_2000","2016","IDX","0",,87.244,
"SVK","GHG","TOTAL_LULU","1990","T_CO2_EQVT","3",,63661.056,
"SVK","GHG","TOTAL_LULU","1991","T_CO2_EQVT","3",,53568.953,
"SVK","GHG","TOTAL_LULU","1992","T_CO2_EQVT","3",,47556.369,
"SVK","GHG","TOTAL_LULU","1993","T_CO2_EQVT","3",,44263.824,
"SVK","GHG","TOTAL_LULU","1994","T_CO2_EQVT","3",,42334.652,
"SVK","GHG","TOTAL_LULU","1995","T_CO2_EQVT","3",,43383.058,
"SVK","GHG","TOTAL_LULU","1996","T_CO2_EQVT","3",,43432.036,
"SVK","GHG","TOTAL_LULU","1997","T_CO2_EQVT","3",,43399.633,
"SVK","GHG","TOTAL_LULU","1998","T_CO2_EQVT","3",,41821.188,
"SVK","GHG","TOTAL_LULU","1999","T_CO2_EQVT","3",,41272.403,
"SVK","GHG","TOTAL_LULU","2000","T_CO2_EQVT","3",,39302.68,
"SVK","GHG","TOTAL_LULU","2001","T_CO2_EQVT","3",,42342.717,
"SVK","GHG","TOTAL_LULU","2002","T_CO2_EQVT","3",,40461.502,
"SVK","GHG","TOTAL_LULU","2003","T_CO2_EQVT","3",,41187.85,
"SVK","GHG","TOTAL_LULU","2004","T_CO2_EQVT","3",,41866.235,
"SVK","GHG","TOTAL_LULU","2005","T_CO2_EQVT","3",,45423.066,
"SVK","GHG","TOTAL_LULU","2006","T_CO2_EQVT","3",,42453.042,
"SVK","GHG","TOTAL_LULU","2007","T_CO2_EQVT","3",,41087.946,
"SVK","GHG","TOTAL_LULU","2008","T_CO2_EQVT","3",,42558.457,
"SVK","GHG","TOTAL_LULU","2009","T_CO2_EQVT","3",,38511.999,
"SVK","GHG","TOTAL_LULU","2010","T_CO2_EQVT","3",,40147.599,
"SVK","GHG","TOTAL_LULU","2011","T_CO2_EQVT","3",,39076.686,
"SVK","GHG","TOTAL_LULU","2012","T_CO2_EQVT","3",,35631.454,
"SVK","GHG","TOTAL_LULU","2013","T_CO2_EQVT","3",,34630.781,
"SVK","GHG","TOTAL_LULU","2014","T_CO2_EQVT","3",,34540.835,
"SVK","GHG","TOTAL_LULU","2015","T_CO2_EQVT","3",,35028.006,
"SVK","GHG","TOTAL_LULU","2016","T_CO2_EQVT","3",,35431.735,
"SVK","GHG","TOTAL_LULU","2017","T_CO2_EQVT","3",,36732.063,
"IND","CO2","INDEX_2000","1994","IDX","0",,76.051,
"IND","CO2","INDEX_2000","2000","IDX","0",,100,
"IND","CO2","INDEX_2000","2010","IDX","0",,153.63,
"EST","SF6","INDEX_2000","1991","IDX","0",,1.846,
"EST","SF6","INDEX_2000","1992","IDX","0",,3.462,
"EST","SF6","INDEX_2000","1993","IDX","0",,53.12,
"EST","SF6","INDEX_2000","1994","IDX","0",,113.697,
"EST","SF6","INDEX_2000","1995","IDX","0",,117.785,
"EST","SF6","INDEX_2000","1996","IDX","0",,127.699,
"EST","SF6","INDEX_2000","1997","IDX","0",,109.223,
"EST","SF6","INDEX_2000","1998","IDX","0",,109.119,
"EST","SF6","INDEX_2000","1999","IDX","0",,110.389,
"EST","SF6","INDEX_2000","2000","IDX","0",,100,
"EST","SF6","INDEX_2000","2001","IDX","0",,63.974,
"EST","SF6","INDEX_2000","2002","IDX","0",,52.686,
"EST","SF6","INDEX_2000","2003","IDX","0",,48.77,
"EST","SF6","INDEX_2000","2004","IDX","0",,39.761,
"EST","SF6","INDEX_2000","2005","IDX","0",,39.566,
"EST","SF6","INDEX_2000","2006","IDX","0",,42.171,
"EST","SF6","INDEX_2000","2007","IDX","0",,35.338,
"EST","SF6","INDEX_2000","2008","IDX","0",,49.33,
"EST","SF6","INDEX_2000","2009","IDX","0",,52.262,
"EST","SF6","INDEX_2000","2010","IDX","0",,66.001,
"EST","SF6","INDEX_2000","2011","IDX","0",,67.552,
"EST","SF6","INDEX_2000","2012","IDX","0",,71.815,
"EST","SF6","INDEX_2000","2013","IDX","0",,76.963,
"EST","SF6","INDEX_2000","2014","IDX","0",,80.134,
"EST","SF6","INDEX_2000","2015","IDX","0",,85.66,
"EST","SF6","INDEX_2000","2016","IDX","0",,96.619,
"EST","SF6","INDEX_2000","2017","IDX","0",,93.373,
"CHL","SF6","INDEX_2000","1990","IDX","0",,65.182,
"CHL","SF6","INDEX_2000","1991","IDX","0",,46.5,
"CHL","SF6","INDEX_2000","1992","IDX","0",,52.473,
"CHL","SF6","INDEX_2000","1993","IDX","0",,49.519,
"CHL","SF6","INDEX_2000","1994","IDX","0",,74.233,
"CHL","SF6","INDEX_2000","1995","IDX","0",,81.283,
"CHL","SF6","INDEX_2000","1996","IDX","0",,79.45,
"CHL","SF6","INDEX_2000","1997","IDX","0",,105.225,
"CHL","SF6","INDEX_2000","1998","IDX","0",,130.049,
"CHL","SF6","INDEX_2000","1999","IDX","0",,109.613,
"CHL","SF6","INDEX_2000","2000","IDX","0",,100,
"CHL","SF6","INDEX_2000","2001","IDX","0",,104.842,
"CHL","SF6","INDEX_2000","2002","IDX","0",,102.044,
"CHL","SF6","INDEX_2000","2003","IDX","0",,145.03,
"CHL","SF6","INDEX_2000","2004","IDX","0",,130.238,
"CHL","SF6","INDEX_2000","2005","IDX","0",,120.464,
"CHL","SF6","INDEX_2000","2006","IDX","0",,137.889,
"CHL","SF6","INDEX_2000","2007","IDX","0",,154.343,
"CHL","SF6","INDEX_2000","2008","IDX","0",,190.103,
"CHL","SF6","INDEX_2000","2009","IDX","0",,179.3,
"CHL","SF6","INDEX_2000","2010","IDX","0",,257.943,
"CHL","SF6","INDEX_2000","2011","IDX","0",,260.236,
"CHL","SF6","INDEX_2000","2012","IDX","0",,247.724,
"CHL","SF6","INDEX_2000","2013","IDX","0",,248.52,
"CHL","SF6","INDEX_2000","2014","IDX","0",,247.535,
"CHL","SF6","INDEX_2000","2015","IDX","0",,257.555,
"CHL","SF6","INDEX_2000","2016","IDX","0",,289.379,
"SWE","HFC","INDEX_2000","1990","IDX","0",,0.843,
"SWE","HFC","INDEX_2000","1991","IDX","0",,1.448,
"SWE","HFC","INDEX_2000","1992","IDX","0",,1.665,
"SWE","HFC","INDEX_2000","1993","IDX","0",,3.924,
"SWE","HFC","INDEX_2000","1994","IDX","0",,9.519,
"SWE","HFC","INDEX_2000","1995","IDX","0",,17.642,
"SWE","HFC","INDEX_2000","1996","IDX","0",,29.479,
"SWE","HFC","INDEX_2000","1997","IDX","0",,48.331,
"SWE","HFC","INDEX_2000","1998","IDX","0",,62.822,
"SWE","HFC","INDEX_2000","1999","IDX","0",,83.031,
"SWE","HFC","INDEX_2000","2000","IDX","0",,100,
"SWE","HFC","INDEX_2000","2001","IDX","0",,110.687,
"SWE","HFC","INDEX_2000","2002","IDX","0",,121.421,
"SWE","HFC","INDEX_2000","2003","IDX","0",,130.346,
"SWE","HFC","INDEX_2000","2004","IDX","0",,140.962,
"SWE","HFC","INDEX_2000","2005","IDX","0",,144.214,
"SWE","HFC","INDEX_2000","2006","IDX","0",,147.425,
"SWE","HFC","INDEX_2000","2007","IDX","0",,148.138,
"SWE","HFC","INDEX_2000","2008","IDX","0",,150.145,
"SWE","HFC","INDEX_2000","2009","IDX","0",,149.925,
"SWE","HFC","INDEX_2000","2010","IDX","0",,147.609,
"SWE","HFC","INDEX_2000","2011","IDX","0",,144.666,
"SWE","HFC","INDEX_2000","2012","IDX","0",,142.695,
"SWE","HFC","INDEX_2000","2013","IDX","0",,141.297,
"SWE","HFC","INDEX_2000","2014","IDX","0",,144.73,
"SWE","HFC","INDEX_2000","2015","IDX","0",,147.145,
"SWE","HFC","INDEX_2000","2016","IDX","0",,149.312,
"SWE","HFC","INDEX_2000","2017","IDX","0",,147.92,
"CHE","NF3","TOTAL","2008","T_CO2_EQVT","3",,0.082,
"CHE","NF3","TOTAL","2009","T_CO2_EQVT","3",,5.098,
"CHE","NF3","TOTAL","2010","T_CO2_EQVT","3",,8.453,
"CHE","NF3","TOTAL","2011","T_CO2_EQVT","3",,6.218,
"CHE","NF3","TOTAL","2012","T_CO2_EQVT","3",,0.362,
"CHE","NF3","TOTAL","2013","T_CO2_EQVT","3",,0.095,
"CHE","NF3","TOTAL","2014","T_CO2_EQVT","3",,0.404,
"CHE","NF3","TOTAL","2015","T_CO2_EQVT","3",,0.487,
"CHE","NF3","TOTAL","2016","T_CO2_EQVT","3",,0.512,
"CHE","NF3","TOTAL","2017","T_CO2_EQVT","3",,0.536,
"IRL","SF6","INDEX_2000","1990","IDX","0",,65.458,
"IRL","SF6","INDEX_2000","1991","IDX","0",,75.097,
"IRL","SF6","INDEX_2000","1992","IDX","0",,84.736,
"IRL","SF6","INDEX_2000","1993","IDX","0",,102.216,
"IRL","SF6","INDEX_2000","1994","IDX","0",,119.695,
"IRL","SF6","INDEX_2000","1995","IDX","0",,152.857,
"IRL","SF6","INDEX_2000","1996","IDX","0",,188.309,
"IRL","SF6","INDEX_2000","1997","IDX","0",,243.672,
"IRL","SF6","INDEX_2000","1998","IDX","0",,171.446,
"IRL","SF6","INDEX_2000","1999","IDX","0",,124.016,
"IRL","SF6","INDEX_2000","2000","IDX","0",,100,
"IRL","SF6","INDEX_2000","2001","IDX","0",,124.866,
"IRL","SF6","INDEX_2000","2002","IDX","0",,124.586,
"IRL","SF6","INDEX_2000","2003","IDX","0",,212.443,
"IRL","SF6","INDEX_2000","2004","IDX","0",,126.247,
"IRL","SF6","INDEX_2000","2005","IDX","0",,186.991,
"IRL","SF6","INDEX_2000","2006","IDX","0",,116.324,
"IRL","SF6","INDEX_2000","2007","IDX","0",,121.604,
"IRL","SF6","INDEX_2000","2008","IDX","0",,105.662,
"IRL","SF6","INDEX_2000","2009","IDX","0",,75.691,
"IRL","SF6","INDEX_2000","2010","IDX","0",,63.939,
"IRL","SF6","INDEX_2000","2011","IDX","0",,87.885,
"IRL","SF6","INDEX_2000","2012","IDX","0",,72.285,
"IRL","SF6","INDEX_2000","2013","IDX","0",,84.145,
"IRL","SF6","INDEX_2000","2014","IDX","0",,72.272,
"IRL","SF6","INDEX_2000","2015","IDX","0",,85.954,
"IRL","SF6","INDEX_2000","2016","IDX","0",,75.926,
"IRL","SF6","INDEX_2000","2017","IDX","0",,75.774,
"NZL","PFC","INDEX_2000","1990","IDX","0",,1345.886,
"NZL","PFC","INDEX_2000","1991","IDX","0",,1336.775,
"NZL","PFC","INDEX_2000","1992","IDX","0",,683.155,
"NZL","PFC","INDEX_2000","1993","IDX","0",,310.839,
"NZL","PFC","INDEX_2000","1994","IDX","0",,275.372,
"NZL","PFC","INDEX_2000","1995","IDX","0",,226.709,
"NZL","PFC","INDEX_2000","1996","IDX","0",,412.635,
"NZL","PFC","INDEX_2000","1997","IDX","0",,297.451,
"NZL","PFC","INDEX_2000","1998","IDX","0",,223.907,
"NZL","PFC","INDEX_2000","1999","IDX","0",,101.563,
"NZL","PFC","INDEX_2000","2000","IDX","0",,100,
"NZL","PFC","INDEX_2000","2001","IDX","0",,104.438,
"NZL","PFC","INDEX_2000","2002","IDX","0",,124.959,
"NZL","PFC","INDEX_2000","2003","IDX","0",,187.566,
"NZL","PFC","INDEX_2000","2004","IDX","0",,146.599,
"NZL","PFC","INDEX_2000","2005","IDX","0",,102.618,
"NZL","PFC","INDEX_2000","2006","IDX","0",,157.864,
"NZL","PFC","INDEX_2000","2007","IDX","0",,71.595,
"NZL","PFC","INDEX_2000","2008","IDX","0",,67.25,
"NZL","PFC","INDEX_2000","2009","IDX","0",,79.66,
"NZL","PFC","INDEX_2000","2010","IDX","0",,70.347,
"NZL","PFC","INDEX_2000","2011","IDX","0",,51.992,
"NZL","PFC","INDEX_2000","2012","IDX","0",,70.199,
"NZL","PFC","INDEX_2000","2013","IDX","0",,71.181,
"NZL","PFC","INDEX_2000","2014","IDX","0",,108.579,
"NZL","PFC","INDEX_2000","2015","IDX","0",,86.652,
"NZL","PFC","INDEX_2000","2016","IDX","0",,72.018,
"NZL","PFC","INDEX_2000","2017","IDX","0",,89.422,
"JPN","GHG","INDEX_2000","1990","IDX","0",,92.374,
